constraint
"(327, None, 5006, None)"
"(327, None, 3203, None)"
"(328, None, 6335, None)"
"(328, None, 6276, None)"
"(328, None, 5180, None)"
"(329, None, 840, None)"
"(329, None, 2499, None)"
"(329, None, 5010, None)"
"(330, None, 4717, None)"
"(330, None, 63, None)"
"(330, None, 1168, None)"
"(331, None, 6270, None)"
"(331, None, 840, None)"
"(331, None, 2499, None)"
"(332, None, 6270, None)"
"(332, None, 840, None)"
"(332, None, 2499, None)"
"(333, None, 6270, None)"
"(333, None, 840, None)"
"(333, None, 2499, None)"
"(334, None, 840, None)"
"(334, None, 5010, None)"
"(334, None, 6906, None)"
"(335, None, 2499, None)"
"(335, None, 6906, None)"
"(335, None, 3203, None)"
"(336, None, 840, None)"
"(336, None, 5006, None)"
"(336, None, 3203, None)"
"(337, None, 6906, None)"
"(337, None, 3203, None)"
"(337, None, 2683, None)"
